Date,Open,Low,High,Close,Volume
2025-07-03 11:39:00,109450.43,109377.13,109460.0,109413.66,41049543.11111111
2025-07-03 11:40:00,109413.66,109398.24,109448.74,109430.72,40612565.333333336
2025-07-03 11:41:00,109426.31,109396.98,109492.34,109451.38,40612565.333333336
2025-07-03 11:42:00,109472.84,109400.01,109472.84,109400.01,40892845.51111111
2025-07-03 11:43:00,109401.75,109346.64,109401.75,109352.41,40604427.37777778
2025-07-03 11:44:00,109345.99,109319.61,109352.41,109321.54,40714362.31111111
2025-07-03 11:45:00,109321.55,109280.48,109332.09,109323.07,40774946.13333333
2025-07-03 11:46:00,109304.93,109256.73,109313.12,109257.64,40681426.48888889
2025-07-03 11:47:00,109250.75,109208.42,109257.29,109215.69,40769277.155555554
2025-07-03 11:48:00,109223.87,109223.87,109245.8,109230.16,40728593.06666667
2025-07-03 11:49:00,109280.82,109279.56,109338.79,109334.84,40770722.13333333
2025-07-03 11:50:00,109334.84,109297.8,109334.85,109297.8,40615113.95555556
2025-07-03 11:51:00,109297.81,109213.18,109313.73,109213.18,41348755.91111111
2025-07-03 11:52:00,109213.16,109213.16,109218.67,109214.11,41286291.91111111
2025-07-03 11:53:00,109218.67,109218.67,109293.74,109266.22,41374651.733333334
2025-07-03 11:54:00,109263.98,109263.98,109294.91,109294.91,40674150.4
2025-07-03 11:55:00,109294.9,109165.72,109294.9,109205.44,41301205.333333336
2025-07-03 11:56:00,109186.36,109135.88,109186.36,109148.13,40687263.28888889
2025-07-03 11:57:00,109148.13,109138.38,109156.33,109154.99,41373138.48888889
2025-07-03 11:58:00,109154.99,109147.34,109180.4,109167.35,40608756.62222222
2025-07-03 11:59:00,109167.36,109157.81,109187.37,109162.22,40527098.31111111
2025-07-03 12:00:00,109162.21,109126.13,109246.43,109246.43,40509957.68888889
2025-07-03 12:01:00,109264.59,109256.81,109303.75,109266.28,40509957.68888889
2025-07-03 12:02:00,109256.8,109172.71,109279.98,109178.19,40806678.755555555
2025-07-03 12:03:00,109197.27,109148.13,109210.12,109198.45,41450891.37777778
2025-07-03 12:04:00,109185.07,109115.38,109233.78,109115.38,40672452.266666666
2025-07-03 12:05:00,109140.74,109084.49,109170.46,109170.46,40672452.266666666
2025-07-03 12:06:00,109155.47,109107.18,109193.0,109193.0,40672452.266666666
2025-07-03 12:07:00,109130.68,109060.83,109130.68,109060.83,41154867.2
2025-07-03 12:08:00,109087.52,109055.76,109096.66,109063.85,41013228.08888889
2025-07-03 12:09:00,109120.57,109114.24,109137.55,109137.55,40999938.844444446
2025-07-03 12:10:00,109140.92,109135.16,109234.95,109234.95,40918340.266666666
2025-07-03 12:11:00,109234.95,109234.95,109334.9,109305.07,40918340.266666666
2025-07-03 12:12:00,109316.28,109316.28,109371.59,109371.59,40758906.31111111
2025-07-03 12:13:00,109371.6,109371.6,109390.44,109383.51,40530173.155555554
2025-07-03 12:14:00,109383.49,109354.38,109402.1,109368.47,40530173.155555554
2025-07-03 12:15:00,109360.18,109250.08,109360.18,109250.08,39790287.64444444
2025-07-03 12:16:00,109232.54,109228.2,109295.1,109284.07,39790287.64444444
2025-07-03 12:17:00,109265.0,109197.28,109299.01,109197.28,39747151.64444444
2025-07-03 12:18:00,109197.28,109148.14,109201.58,109152.46,40454678.755555555
2025-07-03 12:19:00,109195.21,109141.71,109200.29,109178.71,40397050.31111111
2025-07-03 12:20:00,109193.93,109153.65,109202.61,109163.38,40306884.266666666
2025-07-03 12:21:00,109134.37,109134.37,109187.47,109156.15,40306884.266666666
